,parent note,mid note,child note,count
7770,Woody notes , Mahagony,Mahogany,366
7771,Woody notes , Mahagony,Mahogany wood,70
7772,Woody notes , Mahagony,Honduras mahogany,1
7773,Woody notes , Mahagony,Mahogany blossom,1
7774,Woody notes , Mahagony,Toona sureni,1
7775,Woody notes , Mahagony,West Indian mahogany,1
7776,Woody notes , Manuka,Manuka honey,13
7777,Woody notes , Manuka,Manuka wood,5
7778,Woody notes , Manuka,Manuka honey absolute,1
7779,Woody notes , Maple,Maple syrup,101
7780,Woody notes , Maple,Maple,73
7781,Woody notes , Maple,Maple sugar,33
7782,Woody notes , Maple,Maple leaf,32
7783,Woody notes , Maple,Maple wood,13
7784,Woody notes , Maple,Sycamore maple,10
7785,Woody notes , Maple,Maple butter,7
7786,Woody notes , Maple,Sycamore wood,6
7787,Woody notes , Maple,Sugar maple,4
7788,Woody notes , Maple,Japanese maple,2
7789,Woody notes , Maple,Maple resin,2
7790,Woody notes , Maple,Maple water,2
7791,Woody notes , Maple,Red maple,2
7792,Woody notes , Maple,Silver maple,2
7793,Woody notes , Maple,Smoked maple,2
7794,Woody notes , Maple,Caramelised maple sugar,1
7795,Woody notes , Maple,Maple absolute,1
7796,Woody notes , Maple,Maple bark,1
7797,Woody notes , Maple,Maple fudge,1
7798,Woody notes , Massoia,Massoia bark,31
7799,Woody notes , Massoia,Massoia wood,31
7800,Woody notes , Massoia,Massoia,16
7801,Woody notes , Massoia,Massoia tree,4
7802,Woody notes , Mountain ash,Mountain ash,11
7803,Woody notes , Mountain ash,Mountain ash bark,1
7804,Woody notes , Mountain ash,Mountain ash berry,1
7805,Woody notes , Mountain ash,Russian mountain ash,1
7806,Woody notes , Muhuhu,Muhuhu,66
7807,Woody notes , Muhuhu,Muhuhu wood,4
7808,Woody notes , Oak,Oak,442
7809,Woody notes , Oak,Oak wood,264
7810,Woody notes , Oak,Oaken barrel,34
7811,Woody notes , Oak,Oak leaf,31
7812,Woody notes , Oak,Oak wood absolute,27
7813,Woody notes , Oak,White oak,22
7814,Woody notes , Oak,Oak bark,18
7815,Woody notes , Oak,Acorn,16
7816,Woody notes , Oak,Black oak,14
7817,Woody notes , Oak,Charred oak,14
7818,Woody notes , Oak,Northern red oak,13
7819,Woody notes , Oak,Oak wood CO2,10
7820,Woody notes , Oak,French oak,8
7821,Woody notes , Oak,American oak,6
7822,Woody notes , Oak,Oak CO2,6
7823,Woody notes , Oak,Roasted oak,6
7824,Woody notes , Oak,English oak,5
7825,Woody notes , Oak,Bourbon whiskey barrel,3
7826,Woody notes , Oak,California oak,3
7827,Woody notes , Oak,Holm oak,3
7828,Woody notes , Oak,Whisky barrel,3
7829,Woody notes , Oak,French oak wood,2
7830,Woody notes , Oak,Oak resin,2
7831,Woody notes , Oak,American oak wood absolute,1
7832,Woody notes , Oak,Chestnut oak,1
7833,Woody notes , Oak,Cognac barrel,1
7834,Woody notes , Oak,Durmast oak,1
7835,Woody notes , Oak,Hungarian oak,1
7836,Woody notes , Oak,Limousin oak,1
7837,Woody notes , Oak,Oak bark absolute,1
7838,Woody notes , Oak,Oak gall,1
7839,Woody notes , Oak,Oak lichen,1
7840,Woody notes , Oak,Portuguese oak,1
7841,Woody notes , Oak,Roasted acorn,1
7842,Woody notes , Oak,Sardinian oak,1
7843,Woody notes , Oak,Scrub oak,1
7844,Woody notes , Oak,Tuscan oak,1
7845,Woody notes , Oak,Valley oak,1
7846,Woody notes , Okoumé,Okoumé,10
7847,Woody notes , Pagoda tree,Pagoda tree,2
7848,Woody notes , Palisander,Dalbergia leaf,4
7849,Woody notes , Palm tree,Palm leaf,65
7850,Woody notes , Palm tree,Palm tree,32
7851,Woody notes , Palm tree,Coconut palm,12
7852,Woody notes , Palm tree,Date palm,8
7853,Woody notes , Palm tree,Palm tree wood,8
7854,Woody notes , Palm tree,Coco de mer,4
7855,Woody notes , Palm tree,Yucca,4
7856,Woody notes , Palm tree,Murumuru palm,2
7857,Woody notes , Palm tree,Palm blossom,2
7858,Woody notes , Palm tree,Palmetto palm,2
7859,Woody notes , Palm tree,Rattan palm tree,2
7860,Woody notes , Palm tree,Date palm blossom,1
7861,Woody notes , Palm tree,Doum palmwood,1
7862,Woody notes , Palm tree,Palm bark,1
7863,Woody notes , Palm tree,Saw Palmetto,1
7864,Woody notes , Paper,Aged paper,73
7865,Woody notes , Papyrus,Papyrus,375
7866,Woody notes , Papyrus,Indian papyrus,28
7867,Woody notes , Papyrus,Egyptian papyrus,6
7868,Woody notes , Papyrus,Papyrus root,3
7869,Woody notes , Papyrus,Papyrus absolute,2
7870,Woody notes , Plants,Tarragon,688
7871,Woody notes , Plants,Spearmint,541
7872,Woody notes , Plants,Myrtle,419
7873,Woody notes , Plants,Cannabis,236
7874,Woody notes , Plants,Calla,77
7875,Woody notes , Plants,Mexican orange,64
7876,Woody notes , Plants,Sweet gale,54
7877,Woody notes , Plants,Yarrow,52
7878,Woody notes , Plants,Red sandalwood,49
7879,Woody notes , Plants,Red ginger,46
7880,Woody notes , Plants,Dill,39
7881,Woody notes , Plants,Ginseng,38
7882,Woody notes , Plants,Chaparral,25
7883,Woody notes , Plants,Cascarilla,24
7884,Woody notes , Plants,Katrafay,22
7885,Woody notes , Plants,Rock samphire,20
7886,Woody notes , Plants,Saint John's wort,20
7887,Woody notes , Plants,Desert rose,19
7888,Woody notes , Plants,Rooibos,17
7889,Woody notes , Plants,Borage,16
7890,Woody notes , Plants,Cape gooseberry,16
7891,Woody notes , Plants,Argania,15
7892,Woody notes , Plants,Loquat,15
7893,Woody notes , Plants,Jacaranda,14
7894,Woody notes , Plants,Hemlock,13
7895,Woody notes , Plants,Mesquite tree,13
7896,Woody notes , Plants,Winterberry,13
7897,Woody notes , Plants,Ironwood,12
7898,Woody notes , Plants,Orange jessamine,12
7899,Woody notes , Plants,White genepi,12
7900,Woody notes , Plants,Lakawood,11
7901,Woody notes , Plants,Arbutus,10
7902,Woody notes , Plants,Savory,10
7903,Woody notes , Plants,Bushman's candle absolute,9
7904,Woody notes , Plants,Greater stitchwort,9
7905,Woody notes , Plants,Greenland moss,9
7906,Woody notes , Plants,Tansy,9
7907,Woody notes , Plants,Baobab,8
7908,Woody notes , Plants,Christ's thorn jujube,8
7909,Woody notes , Plants,Gingko,8
7910,Woody notes , Plants,Honeybush,8
7911,Woody notes , Plants,Nyctanthes arbor-tristis,8
7912,Woody notes , Plants,Phytolacca dioica,8
7913,Woody notes , Plants,Bouvardia,7
7914,Woody notes , Plants,Cupuaçu,7
7915,Woody notes , Plants,Damiana,7
7916,Woody notes , Plants,Periploca sepium,7
7917,Woody notes , Plants,Terebinth,7
7918,Woody notes , Plants,Adesmia boronioides,6
7919,Woody notes , Plants,Cajuput tree,6
7920,Woody notes , Plants,Columbine,6
7921,Woody notes , Plants,Costmary,6
7922,Woody notes , Plants,Mahonia,6
7923,Woody notes , Plants,Torch ginger,6
7924,Woody notes , Plants,Wintersweet,6
7925,Woody notes , Plants,Chasteberry,5
7926,Woody notes , Plants,Conobea scoparioides,5
7927,Woody notes , Plants,Croton catatii,5
7928,Woody notes , Plants,Euphorbia,5
7929,Woody notes , Plants,Golden chain,5
7930,Woody notes , Plants,Khella,5
7931,Woody notes , Plants,Lindera benzoin,5
7932,Woody notes , Plants,Schisandra,5
7933,Woody notes , Plants,Amelanchier,4
7934,Woody notes , Plants,Bitter ginger,4
7935,Woody notes , Plants,Bleeding-heart flower,4
7936,Woody notes , Plants,Bulrush,4
7937,Woody notes , Plants,Carob tree,4
7938,Woody notes , Plants,Chicory,4
7939,Woody notes , Plants,Cockscomb,4
7940,Woody notes , Plants,Elaeagnus,4
7941,Woody notes , Plants,Honeybush CO2,4
7942,Woody notes , Plants,Jade vine,4
7943,Woody notes , Plants,Kudzu,4
7944,Woody notes , Plants,Kunzea,4
7945,Woody notes , Plants,Kuromoji,4
7946,Woody notes , Plants,Mohavea confertiflora,4
7947,Woody notes , Plants,Rambutan,4
7948,Woody notes , Plants,Cinnamomum glaucescens,3
7949,Woody notes , Plants,Cinquefoil,3
7950,Woody notes , Plants,Common dogwood,3
7951,Woody notes , Plants,Daisy tree,3
7952,Woody notes , Plants,French hyssop,3
7953,Woody notes , Plants,Hickory,3
7954,Woody notes , Plants,Japanese shell ginger,3
7955,Woody notes , Plants,Kanuka,3
7956,Woody notes , Plants,Lamb's-ear,3
7957,Woody notes , Plants,Mountain avens,3
7958,Woody notes , Plants,Ocotea quixos,3
7959,Woody notes , Plants,Podocarpus totara,3
7960,Woody notes , Plants,Safflower,3
7961,Woody notes , Plants,Sedum,3
7962,Woody notes , Plants,Sweet pepper bush,3
7963,Woody notes , Plants,Tamarisk,3
7964,Woody notes , Plants,Acacia acuminata,2
7965,Woody notes , Plants,Achiote,2
7966,Woody notes , Plants,Bacopa,2
7967,Woody notes , Plants,Baptisia australis,2
7968,Woody notes , Plants,Bird cherry,2
7969,Woody notes , Plants,Bonsai,2
7970,Woody notes , Plants,Bursera,2
7971,Woody notes , Plants,Canadian horseweed,2
7972,Woody notes , Plants,Cassowary plum,2
7973,Woody notes , Plants,Chervil,2
7974,Woody notes , Plants,Comfrey,2
7975,Woody notes , Plants,Corylopsis,2
7976,Woody notes , Plants,Cretan dittany,2
7977,Woody notes , Plants,Croton,2
7978,Woody notes , Plants,Feverfew,2
7979,Woody notes , Plants,Gmelina arborea,2
7980,Woody notes , Plants,Goji,2
7981,Woody notes , Plants,Hazel,2
7982,Woody notes , Plants,Knapweed,2
7983,Woody notes , Plants,Kowhai,2
7984,Woody notes , Plants,Lucuma,2
7985,Woody notes , Plants,Malay rose apple,2
7986,Woody notes , Plants,Muskflower,2
7987,Woody notes , Plants,Naranjilla,2
7988,Woody notes , Plants,Neem,2
7989,Woody notes , Plants,Oysterplant,2
7990,Woody notes , Plants,Persian violet,2
7991,Woody notes , Plants,Pink cedar,2
7992,Woody notes , Plants,Pohutukawa,2
7993,Woody notes , Plants,Prickly ash,2
7994,Woody notes , Plants,Sawara cypress,2
7995,Woody notes , Plants,Scaevola taccada,2
7996,Woody notes , Plants,Sea holly,2
7997,Woody notes , Plants,Sea mango,2
7998,Woody notes , Plants,Southernwood,2
7999,Woody notes , Plants,Tarchonanthus camphoratus,2
8000,Woody notes , Plants,Terminalia elliptica,2
8001,Woody notes , Plants,Toadflax,2
8002,Woody notes , Plants,Tormentil,2
8003,Woody notes , Plants,Water pepper,2
8004,Woody notes , Plants,Yucca,2
8005,Woody notes , Plants,Abronia ammophila,1
8006,Woody notes , Plants,Albizia saman,1
8007,Woody notes , Plants,Aloe tree,1
8008,Woody notes , Plants,Alyxia stellata,1
8009,Woody notes , Plants,Ambrosia monogyra,1
8010,Woody notes , Plants,Amsonia,1
8011,Woody notes , Plants,Angico-Branco,1
8012,Woody notes , Plants,Angraecum compactum,1
8013,Woody notes , Plants,Aralia,1
8014,Woody notes , Plants,Aristolochia,1
8015,Woody notes , Plants,Asian pigeonwings,1
8016,Woody notes , Plants,Banksia,1
8017,Woody notes , Plants,Barringtonia,1
8018,Woody notes , Plants,Bauhinia,1
8019,Woody notes , Plants,Bearberry,1
8020,Woody notes , Plants,Bitter-berry,1
8021,Woody notes , Plants,Black apricot,1
8022,Woody notes , Plants,Black chokeberry,1
8023,Woody notes , Plants,Boldo,1
8024,Woody notes , Plants,Brunfelsia gigantea,1
8025,Woody notes , Plants,Buckthorn,1
8026,Woody notes , Plants,Burdock root,1
8027,Woody notes , Plants,Calathea,1
8028,Woody notes , Plants,Callistemon,1
8029,Woody notes , Plants,Calumba,1
8030,Woody notes , Plants,Candlenut,1
8031,Woody notes , Plants,Candy cane sorrel,1
8032,Woody notes , Plants,Cantua,1
8033,Woody notes , Plants,Carapa guianensis,1
8034,Woody notes , Plants,Cassia moschata,1
8035,Woody notes , Plants,Castor,1
8036,Woody notes , Plants,Charlock,1
8037,Woody notes , Plants,Chayote,1
8038,Woody notes , Plants,Chebulic myrobalan,1
8039,Woody notes , Plants,Chinese banyan,1
8040,Woody notes , Plants,Chinese plumbago,1
8041,Woody notes , Plants,Citrullus,1
8042,Woody notes , Plants,Clethra barbinervis,1
8043,Woody notes , Plants,Clintonia udensis,1
8044,Woody notes , Plants,Colombian naranjilla,1
8045,Woody notes , Plants,Common devil's claw,1
8046,Woody notes , Plants,Common rush,1
8047,Woody notes , Plants,Common self-heal,1
8048,Woody notes , Plants,Cordia,1
8049,Woody notes , Plants,Corsican stonecrop,1
8050,Woody notes , Plants,Corydalis,1
8051,Woody notes , Plants,Cress,1
8052,Woody notes , Plants,Cymbopetalum penduliflorum,1
8053,Woody notes , Plants,Cypress spurge,1
8054,Woody notes , Plants,Dianthus tenuifolius,1
8055,Woody notes , Plants,Duranta,1
8056,Woody notes , Plants,Ericameria nauseosa,1
8057,Woody notes , Plants,Ericameria suffruticosa,1
8058,Woody notes , Plants,Eriogonum fasciculatum,1
8059,Woody notes , Plants,Erythroxylum coca,1
8060,Woody notes , Plants,Euphorbia hypericifolia,1
8061,Woody notes , Plants,Fittonia root,1
8062,Woody notes , Plants,Fringeleaf wild petunia,1
8063,Woody notes , Plants,Galega,1
8064,Woody notes , Plants,Gandaria,1
8065,Woody notes , Plants,Geniostoma borbonicum,1
8066,Woody notes , Plants,Giant hogweed,1
8067,Woody notes , Plants,Glechoma hederacea,1
8068,Woody notes , Plants,Gnaphalium polycephalum,1
8069,Woody notes , Plants,Grevillea,1
8070,Woody notes , Plants,Hawaiian ginger flower,1
8071,Woody notes , Plants,Hemizygia petiolata,1
8072,Woody notes , Plants,Henbane,1
8073,Woody notes , Plants,Hogweed,1
8074,Woody notes , Plants,honey euryops,1
8075,Woody notes , Plants,Horehound,1
8076,Woody notes , Plants,Hydnocarpus wightianus,1
8077,Woody notes , Plants,Indian cork tree,1
8078,Woody notes , Plants,Indian laurel,1
8079,Woody notes , Plants,Indian orange jessamine,1
8080,Woody notes , Plants,Ironwort,1
8081,Woody notes , Plants,Japanese laurel,1
8082,Woody notes , Plants,Japanese mahonia,1
8083,Woody notes , Plants,Japanese pieris,1
8084,Woody notes , Plants,Judas tree,1
8085,Woody notes , Plants,Kei apple,1
8086,Woody notes , Plants,Konjac,1
8087,Woody notes , Plants,Krameria root,1
8088,Woody notes , Plants,Kusum tree,1
8089,Woody notes , Plants,Lamiaceae,1
8090,Woody notes , Plants,Lemonwood,1
8091,Woody notes , Plants,Leucosidea sericea,1
8092,Woody notes , Plants,Lobelia,1
8093,Woody notes , Plants,Maguireothamnus speciosus,1
8094,Woody notes , Plants,Mahuwa,1
8095,Woody notes , Plants,Malosma,1
8096,Woody notes , Plants,Melia azedarach,1
8097,Woody notes , Plants,Mesua ferrea absolute,1
8098,Woody notes , Plants,Meum,1
8099,Woody notes , Plants,Milk thistle,1
8100,Woody notes , Plants,Milkwood,1
8101,Woody notes , Plants,Mimusops elengi,1
8102,Woody notes , Plants,Mohave yucca,1
8103,Woody notes , Plants,Monstera,1
8104,Woody notes , Plants,Moss campion,1
8105,Woody notes , Plants,Myrica pensylvanica,1
8106,Woody notes , Plants,Ocotillo,1
8107,Woody notes , Plants,Olearia argophylla,1
8108,Woody notes , Plants,Osyris,1
8109,Woody notes , Plants,Otostegia integrifolia,1
8110,Woody notes , Plants,Pacific serviceberry,1
8111,Woody notes , Plants,Pelargonium sidoides,1
8112,Woody notes , Plants,Plume thistle,1
8113,Woody notes , Plants,Podocarpus totara,1
8114,Woody notes , Plants,Pollia condensata,1
8115,Woody notes , Plants,Pomaderris kumeraho,1
8116,Woody notes , Plants,Prosopis alba,1
8117,Woody notes , Plants,Pseudowintera,1
8118,Woody notes , Plants,Psorothamnus arborescens,1
8119,Woody notes , Plants,Psorothamnus spinosus,1
8120,Woody notes , Plants,Psychotria elata,1
8121,Woody notes , Plants,Ragged lady absolute,1
8122,Woody notes , Plants,Rue,1
8123,Woody notes , Plants,Ruellia,1
8124,Woody notes , Plants,Ruizia cordata,1
8125,Woody notes , Plants,Sagina subulata,1
8126,Woody notes , Plants,Salvadora persica,1
8127,Woody notes , Plants,Santalum acuminatum,1
8128,Woody notes , Plants,Senna alata,1
8129,Woody notes , Plants,Silver cinquefoil,1
8130,Woody notes , Plants,Snake plant,1
8131,Woody notes , Plants,Snowberry,1
8132,Woody notes , Plants,Solomon's seal leaf,1
8133,Woody notes , Plants,Sophora,1
8134,Woody notes , Plants,St. Benedict's thistle,1
8135,Woody notes , Plants,Strobilanthes,1
8136,Woody notes , Plants,Tamarillo,1
8137,Woody notes , Plants,Teasel,1
8138,Woody notes , Plants,Thelesperma,1
8139,Woody notes , Plants,Tupelo tree,1
8140,Woody notes , Plants,Venus flytrap,1
8141,Woody notes , Plants,Viburnum carlesii,1
8142,Woody notes , Plants,Virola surinamensis,1
8143,Woody notes , Plants,Vitex,1
8144,Woody notes , Plants,Wacapou tree,1
8145,Woody notes , Plants,Water lobelia,1
8146,Woody notes , Plants,White fringetree,1
8147,Woody notes , Plants,White micromeria,1
8148,Woody notes , Plants,Wild basil,1
8149,Woody notes , Plants,Wild pear wood,1
8150,Woody notes , Plants,Winter honeysuckle,1
8151,Woody notes , Plants,Witch hazel,1
8152,Woody notes , Plants,Wrightia,1
8153,Woody notes , Plants,Ximenia americana,1
8154,Woody notes , Plants,Zantedeschia,1
8155,Woody notes , Poplar,Poplar bud,40
8156,Woody notes , Poplar,Cottonwood,16
8157,Woody notes , Poplar,Poplar,13
8158,Woody notes , Poplar,Poplar bud absolute,11
8159,Woody notes , Poplar,Poplar absolute,2
8160,Woody notes , Poplar,Silver poplar,2
8161,Woody notes , Poplar,White poplar bark,1
8162,Woody notes , Rosewood,Rosewood,1805
8163,Woody notes , Rosewood,Brazilian rosewood,75
8164,Woody notes , Rosewood,Indian rosewood,7
8165,Woody notes , Rosewood,Rosewood leaf,6
8166,Woody notes , Rosewood,Canadian rosewood,2
8167,Woody notes , Rosewood,Rosewood bark,2
8168,Woody notes , Rosewood,American rosewood,1
8169,Woody notes , Rosewood,New zealand rosewood,1
8170,Woody notes , Rosewood,Peruvian rosewood,1
8171,Woody notes , Sandalwood,Sandalwood,26720
8172,Woody notes , Sandalwood,Mysore sandalwood,756
8173,Woody notes , Sandalwood,Indian sandalwood,689
8174,Woody notes , Sandalwood,Australian sandalwood,648
8175,Woody notes , Sandalwood,New Caledonian sandalwood,113
8176,Woody notes , Sandalwood,Indonesian sandalwood,64
8177,Woody notes , Sandalwood,Ceylonese sandalwood,57
8178,Woody notes , Sandalwood,Hawaiian sandalwood,43
8179,Woody notes , Sandalwood,Arabian sandalwood,26
8180,Woody notes , Sandalwood,Javanol,22
8181,Woody notes , Sandalwood,Vanuatu sandalwood,21
8182,Woody notes , Sandalwood,Sandalwood absolute,19
8183,Woody notes , Sandalwood,Egyptian sandalwood,18
8184,Woody notes , Sandalwood,Timor sandalwood,15
8185,Woody notes , Sandalwood,Sandalwood resin,14
8186,Woody notes , Sandalwood,African sandalwood,10
8187,Woody notes , Sandalwood,Bengali sandalwood,10
8188,Woody notes , Sandalwood,New Caledonian sandalwood absolute,10
8189,Woody notes , Sandalwood,Papua sandalwood,8
8190,Woody notes , Sandalwood,Sri Lankan sandalwood,8
8191,Woody notes , Sandalwood,Australian sandalwood orpur®,7
8192,Woody notes , Sandalwood,Indian sandalwood CO2,7
8193,Woody notes , Sandalwood,Black sandalwood,6
8194,Woody notes , Sandalwood,Kashmiri sandalwood,6
8195,Woody notes , Sandalwood,Sandalwood blossom,6
8196,Woody notes , Sandalwood,Haitian sandalwood,5
8197,Woody notes , Sandalwood,Malayan sandalwood,5
8198,Woody notes , Sandalwood,Sandalwood bark,5
8199,Woody notes , Sandalwood,Smoked sandalwood,5
8200,Woody notes , Sandalwood,Australian white sandalwood,4
8201,Woody notes , Sandalwood,Sandalwood milk,4
8202,Woody notes , Sandalwood,South Pacific sandalwood,4
8203,Woody notes , Sandalwood,Bangladeshian sandalwood,3
8204,Woody notes , Sandalwood,Caribbean sandalwood,3
8205,Woody notes , Sandalwood,Indonesian sandalwood CO2,3
8206,Woody notes , Sandalwood,Mysore sandalwood absolute,3
8207,Woody notes , Sandalwood,Tunisian sandalwood,3
8208,Woody notes , Sandalwood,Ebanol®,2
8209,Woody notes , Sandalwood,Madagascan sandalwood,2
8210,Woody notes , Sandalwood,Pacific sandalwood,2
8211,Woody notes , Sandalwood,Sandalwood Orpur®,2
8212,Woody notes , Sandalwood,Sandalwood CO2,2
8213,Woody notes , Sandalwood,Sandanol,2
8214,Woody notes , Sandalwood,Tamil Nadu sandalwood,2
8215,Woody notes , Sandalwood,Tasmanian sandalwood,2
8216,Woody notes , Sandalwood,Asian sandalwood,1
8217,Woody notes , Sandalwood,Blue sandalwood,1
8218,Woody notes , Sandalwood,Cambodian sandalwood,1
8219,Woody notes , Sandalwood,Charred sandalwood,1
8220,Woody notes , Sandalwood,False sandalwood CO2,1
8221,Woody notes , Sandalwood,Fiji sandalwood,1
8222,Woody notes , Sandalwood,Firsantol®,1
8223,Woody notes , Sandalwood,Hawaiian sandalwood absolute,1
8224,Woody notes , Sandalwood,Indonesian sandalwood absolute,1
8225,Woody notes , Sandalwood,Iso mohanol,1
8226,Woody notes , Sandalwood,Japanese sandalwood,1
8227,Woody notes , Sandalwood,Mysore sandalwood bark,1
8228,Woody notes , Sandalwood,Mysore sandalwood CO2,1
8229,Woody notes , Sandalwood,Osyrol,1
8230,Woody notes , Sandalwood,Pashminol®,1
8231,Woody notes , Sandalwood,Red mysore sandalwood,1
